PlayKey,time,event,x,y,dir,dis,o,s
26624-1-31,1.7,,52.97,28.15,65.12,0,276.09,0.03
26624-1-31,1.8,,52.96,28.15,71.36,0,274.97,0.04
26624-1-31,1.9,,52.97,28.15,71.26,0,274.24,0.04
26624-1-31,2,,52.97,28.15,64.92,0,273.94,0.03
26624-1-31,2.1,,52.98,28.15,67.96,0.01,273.98,0.02
26624-1-31,2.2,,52.98,28.15,81.88,0.01,274.27,0.02
26624-1-31,2.3,,52.98,28.15,99.5,0,274.72,0.01
26624-1-31,2.4,,52.99,28.15,128.33,0,275.28,0.01
26624-1-31,2.5,,52.99,28.14,158.37,0,275.89,0.01
26624-1-31,2.6,,52.98,28.14,160.45,0,276.52,0.01
26624-1-31,2.7,,52.98,28.14,153.36,0,277.14,0.01
26624-1-31,2.8,,52.98,28.14,156.64,0,277.73,0.01
26624-1-31,2.9,,52.98,28.14,168.21,0,278.29,0.01
26624-1-31,3,,52.98,28.13,191.22,0,278.79,0.01
26624-1-31,3.1,,52.98,28.13,219.81,0,279.21,0.01
26624-1-31,3.2,,52.98,28.13,244.24,0,279.55,0.01
26624-1-31,3.3,,52.98,28.13,264.68,0,279.8,0.01
26624-1-31,3.4,,52.97,28.13,286.64,0,279.99,0.01
26624-1-31,3.5,,52.97,28.13,306.61,0,280.12,0.01
26624-1-31,3.6,,52.97,28.13,320.32,0,280.19,0.01
26624-1-31,3.7,,52.97,28.13,328.05,0,280.21,0.02
26624-1-31,3.8,,52.97,28.14,332.95,0,280.18,0.02
26624-1-31,3.9,,52.97,28.14,336.68,0,280.1,0.03
26624-1-31,4,,52.97,28.14,340.32,0,279.98,0.04
26624-1-31,4.1,,52.97,28.14,342.56,0,279.8,0.11
26624-1-31,4.2,,52.97,28.14,342.49,0,279.58,0.24
26624-1-31,4.3,,52.97,28.15,341.81,0,279.31,0.37
26624-1-31,4.4,,52.97,28.15,341.17,0,278.94,0.46
26624-1-31,4.5,,52.97,28.16,340.75,0.01,278.16,0.52
26624-1-31,4.6,,52.97,28.16,340.61,0.01,276.78,0.55
26624-1-31,4.7,,52.96,28.17,340.56,0.01,275.04,0.58
26624-1-31,4.8,,52.96,28.18,340.69,0.01,273.42,0.6
26624-1-31,4.9,,52.95,28.21,340.73,0.03,272.19,0.63
26624-1-31,5,,52.92,28.33,340.27,0.12,271.47,0.67
26624-1-31,5.1,,52.85,28.55,339.62,0.23,271.44,0.7
26624-1-31,5.2,huddle_break_offense,52.77,28.77,339.06,0.24,272.17,0.73
26624-1-31,5.3,,52.7,28.92,338.54,0.16,273.69,0.76
26624-1-31,5.4,,52.67,29.01,337.91,0.1,276.02,0.79
26624-1-31,5.5,,52.64,29.07,337.15,0.06,279.08,0.81
26624-1-31,5.6,,52.63,29.11,336.23,0.05,282.9,0.84
26624-1-31,5.7,,52.61,29.16,335.21,0.05,287.81,0.87
26624-1-31,5.8,,52.6,29.21,334.12,0.06,293.94,0.88
26624-1-31,5.9,,52.57,29.27,332.27,0.06,300.93,0.84
26624-1-31,6,,52.53,29.33,329.22,0.07,308.16,0.74
26624-1-31,6.1,,52.5,29.38,325.76,0.06,315.28,0.64
26624-1-31,6.2,,52.47,29.43,322.88,0.06,322.13,0.57
26624-1-31,6.3,,52.44,29.47,320.79,0.06,328.53,0.53
26624-1-31,6.4,,52.4,29.51,319.05,0.06,334.34,0.51
26624-1-31,6.5,,52.35,29.56,318.1,0.06,339.44,0.5
26624-1-31,6.6,,52.31,29.6,317.76,0.06,343.79,0.48
26624-1-31,6.7,,52.26,29.64,318.14,0.06,347.65,0.46
26624-1-31,6.8,,52.21,29.67,319.4,0.06,351.21,0.43
26624-1-31,6.9,,52.16,29.69,321.27,0.05,354.46,0.39
26624-1-31,7,,52.12,29.72,324.08,0.05,357.28,0.36
26624-1-31,7.1,,52.09,29.73,328.32,0.04,359.57,0.34
26624-1-31,7.2,,52.06,29.75,332.77,0.03,1.37,0.3
26624-1-31,7.3,,52.04,29.76,337.91,0.03,2.78,0.27
26624-1-31,7.4,,52.03,29.78,345.4,0.02,3.74,0.25
26624-1-31,7.5,,52.03,29.8,354.61,0.02,4.26,0.24
26624-1-31,7.6,,52.05,29.83,3.17,0.03,4.53,0.23
26624-1-31,7.7,,52.07,29.85,11.37,0.03,4.74,0.23
26624-1-31,7.8,,52.09,29.88,19.51,0.03,4.86,0.22
26624-1-31,7.9,,52.12,29.91,26.82,0.04,4.63,0.22
26624-1-31,8,,52.15,29.94,32.27,0.05,3.93,0.23
26624-1-31,8.1,,52.18,29.96,35.94,0.04,2.92,0.24
26624-1-31,8.2,,52.21,29.97,39.23,0.03,1.82,0.24
26624-1-31,8.3,,52.24,29.99,41.13,0.03,0.8,0.25
26624-1-31,8.4,,52.27,30.02,42.13,0.04,359.88,0.25
26624-1-31,8.5,,52.28,30.06,42.89,0.04,359.02,0.24
26624-1-31,8.6,,52.29,30.07,43.77,0.01,358.28,0.23
26624-1-31,8.7,,52.3,30.07,45.57,0,357.74,0.21
26624-1-31,8.8,,52.3,30.07,48.08,0.01,357.31,0.2
26624-1-31,8.9,,52.31,30.08,52.3,0.01,356.89,0.19
26624-1-31,9,,52.31,30.09,57.01,0.01,356.5,0.19
26624-1-31,9.1,,52.32,30.1,61.59,0.01,356.22,0.19
26624-1-31,9.2,,52.32,30.12,68.51,0.02,355.93,0.19
26624-1-31,9.3,,52.33,30.13,78.7,0.02,355.54,0.19
26624-1-31,9.4,,52.34,30.14,87.3,0.01,355.04,0.2
26624-1-31,9.5,,52.35,30.15,90.08,0.01,354.4,0.22
26624-1-31,9.6,,52.37,30.15,90.63,0.02,353.7,0.23
26624-1-31,9.7,,52.39,30.15,91.67,0.03,353.06,0.24
26624-1-31,9.8,,52.43,30.15,92.35,0.04,352.5,0.25
26624-1-31,9.9,line_set,52.48,30.15,92.61,0.05,351.85,0.24
26624-1-31,10,,52.52,30.14,92.84,0.05,351.08,0.24
26624-1-31,10.1,,52.56,30.12,93.81,0.04,350.42,0.23
26624-1-31,10.2,,52.6,30.09,95.01,0.05,349.95,0.23
26624-1-31,10.3,,52.64,30.07,95.62,0.05,349.73,0.22
26624-1-31,10.4,,52.68,30.07,95.6,0.04,349.81,0.21
26624-1-31,10.5,,52.71,30.06,95.24,0.03,350.14,0.19
26624-1-31,10.6,,52.74,30.06,95.38,0.02,350.7,0.16
26624-1-31,10.7,,52.75,30.06,96.76,0.01,351.48,0.12
26624-1-31,10.8,,52.75,30.07,99.99,0.01,352.42,0.07
26624-1-31,10.9,,52.74,30.08,98.1,0.01,353.35,0.03
26624-1-31,11,,52.74,30.09,47.62,0.01,354.26,0.01
26624-1-31,11.1,,52.73,30.1,320.91,0.01,355.33,0.02
26624-1-31,11.2,,52.73,30.1,308.14,0.01,356.42,0.04
26624-1-31,11.3,,52.72,30.11,299.05,0.01,357.24,0.06
26624-1-31,11.4,,52.7,30.12,295.02,0.02,357.77,0.07
26624-1-31,11.5,,52.67,30.13,294.57,0.03,358.15,0.08
26624-1-31,11.6,,52.64,30.13,296.08,0.03,358.48,0.07
26624-1-31,11.7,,52.61,30.13,300.83,0.04,358.8,0.06
26624-1-31,11.8,,52.58,30.13,312.47,0.03,359.13,0.05
26624-1-31,11.9,,52.57,30.13,342.38,0.01,359.46,0.04
26624-1-31,12,,52.57,30.12,24.52,0.01,359.81,0.04
26624-1-31,12.1,,52.58,30.12,51.47,0.01,0.27,0.05
26624-1-31,12.2,,52.59,30.12,69.53,0.01,0.87,0.06
26624-1-31,12.3,,52.6,30.12,80.24,0.01,1.66,0.07
26624-1-31,12.4,,52.61,30.12,85.35,0.01,2.81,0.09
26624-1-31,12.5,,52.63,30.12,86.07,0.02,4.37,0.1
26624-1-31,12.6,,52.65,30.13,85.92,0.02,6.13,0.12
26624-1-31,12.7,,52.68,30.14,87.6,0.03,7.75,0.14
26624-1-31,12.8,,52.72,30.15,88.1,0.04,9.14,0.15
26624-1-31,12.9,,52.76,30.16,87.13,0.04,10.35,0.14
26624-1-31,13,,52.79,30.16,86.46,0.03,11.39,0.14
26624-1-31,13.1,,52.81,30.15,85.83,0.02,12.26,0.14
26624-1-31,13.2,,52.82,30.14,85.21,0.01,12.96,0.13
26624-1-31,13.3,,52.83,30.14,84.74,0.01,13.46,0.12
26624-1-31,13.4,,52.83,30.14,84.59,0,13.7,0.11
26624-1-31,13.5,,52.83,30.14,85.49,0,13.65,0.1
26624-1-31,13.6,,52.83,30.14,87.93,0,13.23,0.08
26624-1-31,13.7,,52.83,30.14,92.05,0,12.5,0.06
26624-1-31,13.8,,52.83,30.14,99.51,0,11.65,0.04
26624-1-31,13.9,,52.83,30.14,102.64,0,10.88,0.02
26624-1-31,14,,52.84,30.14,69.53,0,10.18,0.01
26624-1-31,14.1,,52.84,30.14,342.47,0,9.57,0.01
26624-1-31,14.2,,52.83,30.14,314.55,0,9.04,0.01
26624-1-31,14.3,,52.83,30.14,298.24,0,8.58,0.03
26624-1-31,14.4,,52.83,30.14,285.76,0,8.18,0.08
26624-1-31,14.5,,52.83,30.14,281.35,0,7.84,0.24
26624-1-31,14.6,,52.83,30.15,278.95,0,7.57,0.47
26624-1-31,14.7,,52.83,30.15,277.33,0,7.38,0.69
26624-1-31,14.8,,52.83,30.15,276.16,0,7.49,0.86
26624-1-31,14.9,,52.82,30.15,275.09,0.01,8.37,1
26624-1-31,15,ball_snap,52.82,30.15,273.91,0.01,10.31,1.14
26624-1-31,15.1,,52.81,30.16,272.72,0.01,13.16,1.26
26624-1-31,15.2,,52.79,30.16,271.75,0.02,16.64,1.39
26624-1-31,15.3,,52.69,30.18,270.93,0.11,20.58,1.52
26624-1-31,15.4,,52.4,30.23,270.29,0.29,25.04,1.63
26624-1-31,15.5,,51.99,30.27,269.7,0.41,30.04,1.73
26624-1-31,15.6,,51.61,30.29,269.14,0.38,35.49,1.82
26624-1-31,15.7,,51.3,30.3,268.7,0.31,41.25,1.89
26624-1-31,15.8,,51.03,30.3,268.39,0.26,47.2,1.94
26624-1-31,15.9,,50.8,30.28,268.22,0.24,53.01,1.98
26624-1-31,16,,50.56,30.25,268.15,0.23,58.3,2
26624-1-31,16.1,,50.33,30.22,268.06,0.23,62.81,2
26624-1-31,16.2,,50.11,30.19,267.73,0.23,66.35,1.95
26624-1-31,16.3,,49.9,30.16,266.94,0.21,68.96,1.78
26624-1-31,16.4,,49.72,30.13,265.95,0.18,70.93,1.54
26624-1-31,16.5,,49.55,30.1,265.3,0.17,72.47,1.31
26624-1-31,16.6,,49.42,30.07,265.31,0.13,73.44,1.1
26624-1-31,16.7,,49.33,30.05,266.06,0.1,73.74,0.92
26624-1-31,16.8,,49.25,30.04,267.6,0.08,73.57,0.76
26624-1-31,16.9,,49.21,30.04,270.11,0.05,72.9,0.6
26624-1-31,17,,49.18,30.04,274.57,0.02,71.58,0.45
26624-1-31,17.1,,49.18,30.04,283.04,0.01,69.61,0.3
26624-1-31,17.2,,49.19,30.05,301.81,0.02,66.93,0.19
26624-1-31,17.3,,49.23,30.07,343.03,0.04,63.35,0.14
26624-1-31,17.4,,49.27,30.1,23.69,0.05,58.73,0.18
26624-1-31,17.5,,49.32,30.14,40.45,0.06,52.81,0.23
26624-1-31,17.6,,49.37,30.18,48.36,0.07,45.71,0.28
26624-1-31,17.7,,49.43,30.22,53.63,0.07,37.62,0.31
26624-1-31,17.8,,49.48,30.25,56.55,0.06,28.65,0.32
26624-1-31,17.9,,49.53,30.28,58.11,0.06,19.08,0.32
26624-1-31,18,,49.58,30.31,59.3,0.05,9.11,0.3
26624-1-31,18.1,,49.61,30.33,60.43,0.04,359.26,0.26
26624-1-31,18.2,pass_forward,49.65,30.36,61.85,0.04,350.05,0.22
26624-1-31,18.3,,49.67,30.38,64.45,0.04,341.85,0.16
26624-1-31,18.4,,49.69,30.39,70.35,0.02,335,0.11
26624-1-31,18.5,,49.7,30.38,90.01,0.01,329.78,0.06
26624-1-31,18.6,,49.7,30.37,168.61,0.01,326.36,0.04
26624-1-31,18.7,,49.69,30.36,213.62,0.02,325.01,0.07
26624-1-31,18.8,,49.67,30.34,223.71,0.03,325.18,0.1
26624-1-31,18.9,,49.64,30.32,225.02,0.04,326.28,0.13
26624-1-31,19,,49.61,30.29,222.53,0.05,328.22,0.15
26624-1-31,19.1,,49.57,30.26,218.52,0.05,330.96,0.16
26624-1-31,19.2,,49.53,30.23,212.35,0.04,334.42,0.16
26624-1-31,19.3,,49.5,30.2,200.73,0.04,338.34,0.15
26624-1-31,19.4,,49.47,30.18,182.79,0.04,342.56,0.14
26624-1-31,19.5,,49.44,30.16,155.97,0.03,346.78,0.14
26624-1-31,19.6,,49.42,30.15,128.43,0.03,350.67,0.17
26624-1-31,19.7,,49.41,30.15,110.3,0.01,353.87,0.24
26624-1-31,19.8,,49.41,30.14,99.35,0.01,356.14,0.33
26624-1-31,19.9,,49.43,30.13,92.79,0.02,357.53,0.44
26624-1-31,20,,49.46,30.13,89.03,0.03,358.26,0.54
26624-1-31,20.1,pass_arrived,49.52,30.13,86.73,0.05,358.55,0.66
26624-1-31,20.2,,49.6,30.14,85.07,0.08,358.4,0.78
26624-1-31,20.3,,49.69,30.14,83.97,0.09,357.63,0.9
26624-1-31,20.4,,49.8,30.15,83.34,0.11,356.27,1.02
26624-1-31,20.5,,49.93,30.17,82.76,0.13,354.53,1.14
26624-1-31,20.6,,50.07,30.19,82.51,0.15,352.56,1.25
26624-1-31,20.7,,50.23,30.22,82.24,0.16,350.58,1.35
26624-1-31,20.8,,50.39,30.25,81.85,0.16,348.76,1.45
26624-1-31,20.9,,50.55,30.27,81.71,0.16,347.19,1.53
26624-1-31,21,,50.72,30.3,81.94,0.17,345.84,1.61
26624-1-31,21.1,,50.89,30.32,82.05,0.18,344.77,1.68
26624-1-31,21.2,,51.08,30.35,81.68,0.18,343.92,1.74
26624-1-31,21.3,pass_outcome_incomplete,51.26,30.38,81.62,0.19,343.19,1.78
26624-1-31,21.4,,51.45,30.41,81.73,0.19,342.53,1.83
26624-1-31,21.5,,51.64,30.44,81.58,0.19,341.98,1.86
26624-1-31,21.6,,51.82,30.47,81.35,0.19,341.54,1.88
26624-1-31,21.7,,52.01,30.5,81.02,0.19,340.99,1.9
26624-1-31,21.8,,52.2,30.53,80.46,0.19,340.14,1.92
26624-1-31,21.9,,52.39,30.54,79.8,0.19,338.91,1.94
26624-1-31,22,,52.58,30.55,79.09,0.2,337.22,1.95
26624-1-31,22.1,,52.78,30.59,78.24,0.2,335.23,1.96
26624-1-31,22.2,,52.98,30.62,77.24,0.2,333,1.97
26624-1-31,22.3,,53.18,30.64,76.22,0.2,330.51,1.98
26624-1-31,22.4,,53.38,30.68,75.18,0.2,327.91,1.99
26624-1-31,22.5,,53.57,30.73,73.98,0.2,325.34,2.01
26624-1-31,22.6,,53.76,30.78,72.59,0.2,322.86,2.02
26624-1-31,22.7,,53.95,30.85,71.1,0.2,320.42,2.04
26624-1-31,22.8,,54.15,30.91,69.31,0.2,318.03,2.06
26624-1-31,22.9,,54.34,30.99,67.6,0.2,315.9,2.08
26624-1-31,23,,54.53,31.07,66.3,0.21,314.19,2.09
26624-1-31,23.1,,54.72,31.16,64.9,0.21,312.81,2.11
26624-1-31,23.2,,54.91,31.26,63.35,0.22,311.74,2.13
26624-1-31,23.3,,55.1,31.36,62.07,0.22,310.93,2.16
26624-1-31,23.4,,55.3,31.47,60.96,0.22,310.46,2.19
26624-1-31,23.5,,55.48,31.59,59.96,0.22,310.38,2.22
26624-1-31,23.6,,55.66,31.71,59.2,0.22,310.63,2.26
26624-1-31,23.7,,55.85,31.84,58.57,0.23,311.14,2.29
26624-1-31,23.8,,56.04,31.98,58,0.23,311.92,2.33
26624-1-31,23.9,,56.22,32.1,57.63,0.22,312.93,2.38
26624-1-31,24,,56.41,32.22,57.56,0.22,314.16,2.43
26624-1-31,24.1,,56.61,32.36,57.69,0.24,315.54,2.48
26624-1-31,24.2,,56.81,32.5,57.91,0.25,317.02,2.53
26624-1-31,24.3,,57.02,32.65,58.17,0.25,318.69,2.59
26624-1-31,24.4,,57.23,32.79,58.56,0.25,320.41,2.64
26624-1-31,24.5,,57.45,32.93,58.98,0.26,322,2.7
26624-1-31,24.6,,57.67,33.07,59.4,0.26,323.3,2.75
26624-1-31,24.7,,57.9,33.21,59.85,0.27,324.29,2.81
26624-1-31,24.8,,58.14,33.36,60.24,0.29,324.95,2.86
26624-1-31,24.9,,58.4,33.5,60.76,0.3,325.39,2.92
26624-1-31,25,,58.68,33.64,61.36,0.31,325.71,2.96
26624-1-31,25.1,,58.97,33.78,61.98,0.32,326.03,2.99
26624-1-31,25.2,,59.25,33.93,62.53,0.32,326.36,3.01
26624-1-31,25.3,,59.54,34.07,63.02,0.32,326.75,3.03
26624-1-31,25.4,,59.83,34.22,63.47,0.32,327.03,3.04
26624-1-31,25.5,,60.12,34.37,63.99,0.33,327.16,3.04
26624-1-31,25.6,,60.41,34.51,64.65,0.33,327.34,3.03
26624-1-31,25.7,,60.7,34.66,65.34,0.32,327.91,3
26624-1-31,25.8,,60.99,34.79,65.93,0.32,328.9,2.97
26624-1-31,25.9,,61.28,34.91,66.41,0.32,330.27,2.92
26624-1-31,26,,61.56,35.03,66.87,0.3,332.03,2.86
26624-1-31,26.1,,61.83,35.14,67.45,0.29,333.96,2.79
26624-1-31,26.2,,62.08,35.26,68.14,0.28,335.93,2.72
26624-1-31,26.3,,62.34,35.37,68.99,0.27,337.8,2.65
26624-1-31,26.4,,62.58,35.46,70.01,0.26,339.6,2.57
26624-1-31,26.5,,62.82,35.55,71.05,0.25,341.28,2.49
26624-1-31,26.6,,63.05,35.62,72.12,0.24,343.05,2.41
26624-1-31,26.7,,63.28,35.68,73.09,0.23,344.96,2.33
26624-1-31,26.8,,63.5,35.74,73.81,0.23,346.91,2.25
26624-1-31,26.9,,63.7,35.81,74.96,0.21,348.64,2.17
26624-1-31,27,,63.9,35.86,76.46,0.2,350.07,2.09
26624-1-31,27.1,,64.08,35.89,78.05,0.19,351.32,2.02
26624-1-31,27.2,,64.27,35.92,79.88,0.19,352.41,1.96
26624-1-31,27.3,,64.46,35.95,81.37,0.19,353.41,1.9
26624-1-31,27.4,,64.65,35.97,82.46,0.19,354.39,1.84
26624-1-31,27.5,,64.83,35.99,83.48,0.18,355.4,1.78
26624-1-31,27.6,,65,36.01,84.6,0.17,356.35,1.73
26624-1-31,27.7,,65.16,36.04,85.92,0.17,357.21,1.67
26624-1-31,27.8,,65.33,36.04,87.23,0.16,357.91,1.62
26624-1-31,27.9,,65.49,36.03,88.29,0.16,358.39,1.56
26624-1-31,28,,65.64,36.01,89.12,0.16,358.71,1.51
26624-1-31,28.1,,65.8,35.99,89.83,0.16,358.92,1.45
26624-1-31,28.2,,65.96,35.98,90.46,0.15,359.21,1.39
26624-1-31,28.3,,66.1,35.98,91.07,0.15,359.53,1.32
26624-1-31,28.4,,66.24,35.98,91.53,0.14,359.87,1.26
26624-1-31,28.5,,66.38,35.97,92.13,0.13,0.25,1.19
26624-1-31,28.6,,66.5,35.96,93.43,0.12,0.71,1.11
26624-1-31,28.7,,66.61,35.95,93.85,0.11,1.26,1.03
26624-1-31,28.8,,66.71,35.94,93.58,0.1,1.94,0.95
26624-1-31,28.9,,66.8,35.93,93.61,0.09,2.76,0.87
26624-1-31,29,,66.89,35.93,93.65,0.09,3.71,0.79
26624-1-31,29.1,,66.96,35.93,94.44,0.08,4.88,0.7
26624-1-31,29.2,,67.03,35.92,96.54,0.06,6.26,0.61
26624-1-31,29.3,,67.08,35.93,99.55,0.06,7.97,0.53
26624-1-31,29.4,,67.13,35.93,103.32,0.05,9.83,0.46
26624-1-31,29.5,,67.16,35.92,107.85,0.03,11.81,0.39
26624-1-31,29.6,,67.18,35.92,113.61,0.02,14.15,0.34
26624-1-32,0,huddle_start_offense,53.37,28.51,25.37,0.02,266.9,0.12
26624-1-32,0.1,,53.4,28.5,33.77,0.03,268.61,0.12
26624-1-32,0.2,,53.42,28.5,40.62,0.02,270.33,0.14
26624-1-32,0.3,,53.42,28.5,42.05,0.01,271.91,0.15
26624-1-32,0.4,,53.43,28.49,41.84,0.02,273.19,0.16
26624-1-32,0.5,,53.45,28.48,44.62,0.01,274.01,0.18
26624-1-32,0.6,,53.46,28.48,50.89,0.02,274.38,0.19
26624-1-32,0.7,,53.48,28.49,60.08,0.02,274.64,0.17
26624-1-32,0.8,,53.49,28.49,71.66,0.01,274.99,0.14
26624-1-32,0.9,,53.51,28.5,72.99,0.02,275.23,0.15
26624-1-32,1,,53.53,28.5,67.37,0.02,275.06,0.17
26624-1-32,1.1,,53.56,28.51,66.37,0.03,274.19,0.2
26624-1-32,1.2,,53.58,28.53,67.89,0.03,272.78,0.23
26624-1-32,1.3,,53.58,28.56,58.88,0.03,271.3,0.16
26624-1-32,1.4,,53.6,28.58,43.4,0.03,269.96,0.11
26624-1-32,1.5,,53.63,28.6,52.99,0.04,268.72,0.14
26624-1-32,1.6,,53.62,28.59,61.79,0.01,267.45,0.18
26624-1-32,1.7,,53.61,28.58,66.37,0.02,266.17,0.22
26624-1-32,1.8,,53.64,28.59,68.35,0.03,264.97,0.24
26624-1-32,1.9,,53.69,28.62,67.36,0.06,263.76,0.24
26624-1-32,2,,53.74,28.64,67.61,0.06,262.44,0.23
26624-1-32,2.1,,53.8,28.65,74.09,0.06,261.21,0.22
26624-1-32,2.2,,53.68,28.63,82.87,0.12,260.19,0.21
26624-1-32,2.3,,53.59,28.63,89.86,0.09,259.85,0.2
26624-1-32,2.4,,53.67,28.64,96.59,0.08,259.79,0.16
26624-1-32,2.5,,53.77,28.64,97.08,0.1,258.91,0.14
26624-1-32,2.6,,53.85,28.65,92.74,0.08,257.25,0.13
26624-1-32,2.7,,53.91,28.66,100.38,0.06,255.12,0.09
26624-1-32,2.8,,53.92,28.67,142.31,0.02,252.94,0.06
26624-1-32,2.9,,53.94,28.67,198.35,0.02,250.69,0.07
26624-1-32,3,,53.96,28.64,223.2,0.03,248.27,0.09
26624-1-32,3.1,,53.97,28.61,164.18,0.03,245.74,0.09
26624-1-32,3.2,,53.96,28.58,119.81,0.03,243.07,0.07
26624-1-32,3.3,,53.91,28.57,181.11,0.05,240.44,0.06
26624-1-32,3.4,,53.87,28.56,232.11,0.04,238.05,0.11
26624-1-32,3.5,,53.84,28.56,239.04,0.03,235.81,0.18
26624-1-32,3.6,,53.79,28.56,239.9,0.05,234.04,0.22
26624-1-32,3.7,,53.75,28.54,237.34,0.05,233.29,0.26
26624-1-32,3.8,,53.71,28.53,237.42,0.04,233.25,0.3
26624-1-32,3.9,,53.7,28.54,242.06,0.01,233.63,0.31
26624-1-32,4,,53.7,28.55,247.58,0.02,234.08,0.29
26624-1-32,4.1,,53.69,28.57,251.41,0.01,234.65,0.27
26624-1-32,4.2,,53.67,28.56,251.11,0.03,235.52,0.26
26624-1-32,4.3,,53.61,28.52,248.79,0.07,236.68,0.24
26624-1-32,4.4,,53.57,28.48,246.07,0.06,238.1,0.21
26624-1-32,4.5,,53.56,28.45,243.99,0.03,239.6,0.18
26624-1-32,4.6,,53.53,28.42,245.99,0.05,241.03,0.14
26624-1-32,4.7,,53.49,28.38,254.6,0.05,242.19,0.08
26624-1-32,4.8,,53.47,28.38,276.57,0.02,243.16,0.05
26624-1-32,4.9,,53.48,28.41,297.09,0.03,244.08,0.04
26624-1-32,5,,53.49,28.43,322.74,0.02,245.08,0.04
26624-1-32,5.1,,53.47,28.42,8.96,0.02,246.39,0.06
26624-1-32,5.2,,53.47,28.41,34.93,0.01,248.07,0.12
26624-1-32,5.3,,53.49,28.41,39.18,0.03,250.02,0.2
26624-1-32,5.4,,53.5,28.42,39.03,0.01,252.15,0.28
26624-1-32,5.5,,53.52,28.44,39.95,0.03,254.37,0.36
26624-1-32,5.6,,53.57,28.49,41.06,0.07,256.85,0.44
26624-1-32,5.7,,53.61,28.55,42.75,0.07,259.8,0.51
26624-1-32,5.8,,53.64,28.59,44.25,0.05,263.05,0.56
26624-1-32,5.9,,53.65,28.62,45.79,0.04,266.54,0.61
26624-1-32,6,,53.68,28.66,47.73,0.05,270.1,0.68
26624-1-32,6.1,,53.74,28.7,48.64,0.07,273.83,0.74
26624-1-32,6.2,huddle_break_offense,53.8,28.77,49.04,0.09,278.03,0.79
26624-1-32,6.3,,53.87,28.84,49.87,0.1,282.59,0.84
26624-1-32,6.4,,53.95,28.91,51.17,0.1,287.31,0.88
26624-1-32,6.5,,54.02,28.98,52.96,0.1,292.15,0.89
26624-1-32,6.6,,54.09,29.06,54.9,0.11,297.13,0.91
26624-1-32,6.7,,54.18,29.12,56.75,0.11,302.3,0.93
26624-1-32,6.8,,54.28,29.19,58.43,0.11,307.4,0.96
26624-1-32,6.9,,54.37,29.24,59.69,0.11,312.16,0.98
26624-1-32,7,,54.47,29.29,60.65,0.11,316.66,0.98
26624-1-32,7.1,,54.57,29.35,62.08,0.11,321,0.97
26624-1-32,7.2,,54.66,29.4,63.76,0.11,325.13,0.95
26624-1-32,7.3,,54.75,29.43,65.52,0.1,328.78,0.93
26624-1-32,7.4,,54.85,29.46,67.76,0.1,331.73,0.91
26624-1-32,7.5,,54.95,29.49,70.02,0.1,334.12,0.88
26624-1-32,7.6,,55.04,29.51,72.23,0.09,336.16,0.85
26624-1-32,7.7,,55.13,29.53,73.97,0.09,337.94,0.82
26624-1-32,7.8,,55.21,29.55,75.02,0.08,339.45,0.78
26624-1-32,7.9,,55.28,29.57,75.79,0.08,340.8,0.75
26624-1-32,8,,55.35,29.59,76.34,0.07,342.22,0.71
26624-1-32,8.1,,55.41,29.6,76.73,0.06,343.71,0.67
26624-1-32,8.2,,55.47,29.6,76.35,0.06,345.21,0.64
26624-1-32,8.3,,55.53,29.6,75.53,0.06,346.66,0.6
26624-1-32,8.4,,55.59,29.6,74.31,0.06,348.19,0.56
26624-1-32,8.5,,55.64,29.59,72.77,0.05,349.96,0.53
26624-1-32,8.6,,55.69,29.59,71.39,0.05,351.91,0.49
26624-1-32,8.7,,55.74,29.6,69.84,0.05,353.77,0.46
26624-1-32,8.8,,55.78,29.62,68.79,0.04,355.38,0.43
26624-1-32,8.9,,55.81,29.65,67.86,0.04,356.7,0.4
26624-1-32,9,,55.84,29.68,66.68,0.04,357.76,0.38
26624-1-32,9.1,,55.87,29.7,65.37,0.04,358.55,0.35
26624-1-32,9.2,,55.9,29.73,66.99,0.04,359,0.33
26624-1-32,9.3,,55.92,29.76,67.02,0.04,359.09,0.31
26624-1-32,9.4,,55.95,29.79,64.36,0.04,358.89,0.3
26624-1-32,9.5,,55.97,29.81,63.69,0.03,358.46,0.28
26624-1-32,9.6,,55.99,29.83,64.6,0.03,357.75,0.27
26624-1-32,9.7,,56,29.85,66.5,0.02,356.75,0.25
26624-1-32,9.8,,56.02,29.86,69.07,0.02,355.58,0.23
26624-1-32,9.9,,56.03,29.87,73.34,0.02,354.45,0.22
26624-1-32,10,,56.05,29.87,77.53,0.02,353.57,0.21
26624-1-32,10.1,,56.08,29.83,80.68,0.04,352.96,0.19
26624-1-32,10.2,,56.1,29.82,85.8,0.03,352.53,0.19
26624-1-32,10.3,,56.12,29.82,92.3,0.02,352.23,0.18
26624-1-32,10.4,,56.15,29.82,97.96,0.02,352.08,0.18
26624-1-32,10.5,,56.17,29.81,103.88,0.02,352.11,0.18
26624-1-32,10.6,line_set,56.19,29.8,108.93,0.02,352.41,0.18
26624-1-32,10.7,,56.2,29.8,113.09,0.01,353.04,0.17
26624-1-32,10.8,,56.21,29.79,116.41,0.02,353.98,0.17
26624-1-32,10.9,,56.23,29.78,117.64,0.02,355.17,0.16
26624-1-32,11,,56.24,29.79,112.04,0.01,356.46,0.14
